Unnamed: 0,match_url,url_team1,url_team2,event_url,players_url_1,players_url_2,maps_url,date,total_maps,maps_played,score1,score2,h2h_wins1,h2h_wins2,rank1,rank2,10last_maps1_score_team1,10last_maps1_opponent_score_team1,10last_maps2_score_team1,10last_maps2_opponent_score_team1,10last_maps3_score_team1,10last_maps3_opponent_score_team1,10last_maps4_score_team1,10last_maps4_opponent_score_team1,10last_maps5_score_team1,10last_maps5_opponent_score_team1,10last_maps6_score_team1,10last_maps6_opponent_score_team1,10last_maps7_score_team1,10last_maps7_opponent_score_team1,10last_maps8_score_team1,10last_maps8_opponent_score_team1,10last_maps9_score_team1,10last_maps9_opponent_score_team1,10last_maps10_score_team1,10last_maps10_opponent_score_team1,10last_maps11_score_team1,10last_maps11_opponent_score_team1,10last_maps12_score_team1,10last_maps12_opponent_score_team1,10last_maps13_score_team1,10last_maps13_opponent_score_team1,10last_maps14_score_team1,10last_maps14_opponent_score_team1,10last_maps15_score_team1,10last_maps15_opponent_score_team1,10last_maps1_score_team2,10last_maps1_opponent_score_team2,10last_maps2_score_team2,10last_maps2_opponent_score_team2,10last_maps3_score_team2,10last_maps3_opponent_score_team2,10last_maps4_score_team2,10last_maps4_opponent_score_team2,10last_maps5_score_team2,10last_maps5_opponent_score_team2,10last_maps6_score_team2,10last_maps6_opponent_score_team2,10last_maps7_score_team2,10last_maps7_opponent_score_team2,10last_maps8_score_team2,10last_maps8_opponent_score_team2,10last_maps9_score_team2,10last_maps9_opponent_score_team2,10last_maps10_score_team2,10last_maps10_opponent_score_team2,10last_maps11_score_team2,10last_maps11_opponent_score_team2,10last_maps12_score_team2,10last_maps12_opponent_score_team2,10last_maps13_score_team2,10last_maps13_opponent_score_team2,10last_maps14_score_team2,10last_maps14_opponent_score_team2,10last_maps15_score_team2,10last_maps15_opponent_score_team2
400,/matches/2341462/c0ntact-vs-syman-home-sweet-home-cup-5,/team/10606/c0ntact,/team/8772/syman,/events/5326/home-sweet-home-cup-5,"['/player/2476/emi', '/player/11283/ottoNd', '/player/11343/SHiPZ', '/player/12030/EspiranTo', '/player/4216/LETN1']","['/player/11940/neaLaN', '/player/15117/Keoz', '/player/16612/n0rb3r7', '/player/964/mou', '/player/18752/kade0']",['/stats/matches/mapstatsid/102921/c0ntact-vs-syman'],2020-05-21,1,1,14,16,0,0,World rank: #41,World rank: #37,15,19,9,16,6,16,11,16,9,16,14,16,16,12,9,16,9,16,16,14,1,16,2,16,19,16,11,16,16,5,13,16,10,16,11,16,14,16,16,8,12,16,7,16,13,16,14,16,22,20,2,16,16,14,16,12,14,16,16,4
401,/matches/2341507/under-21-vs-recon-5-esea-mdl-season-34-north-america,/team/10650/under-21,/team/10463/recon-5,/events/5263/esea-mdl-season-34-north-america,"['/player/17372/FaNg', '/player/16647/Bwills', '/player/16902/KmZ', '/player/16453/SPAMMER', '/player/16546/Sneaky']","['/player/17918/nosraC', '/player/13521/Reality', '/player/11039/JazzPimp', '/player/14204/jet-', '/player/12101/neptune']",['/stats/matches/mapstatsid/102919/under-21-vs-recon-5'],2020-05-21,1,1,7,16,3,1,World rank: #79,World rank: #58,12,16,16,9,16,10,13,16,7,16,16,5,8,16,16,14,14,16,8,16,4,16,16,1,19,16,7,16,12,16,16,9,16,10,16,13,19,17,16,12,5,16,16,8,14,16,16,8,16,11,22,19,5,16,17,19,16,9,16,6
402,/matches/2341506/new-england-whalers-vs-polar-ace-esea-mdl-season-34-north-america,/team/9888/new-england-whalers,/team/9497/polar-ace,/events/5263/esea-mdl-season-34-north-america,"['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/18115/Rampage', '/player/13250/ben1337']","['/player/17379/fdeN', '/player/15051/w0w', '/player/16808/dangle', '/player/16368/Magowi', '/player/15126/RenZ']",['/stats/matches/mapstatsid/102920/new-england-whalers-vs-polar-ace'],2020-05-21,1,1,16,10,0,0,World rank: #66,World rank: #75,16,3,16,9,9,16,7,16,16,6,16,5,16,13,3,16,14,16,16,6,13,16,11,16,16,4,16,8,16,8,14,16,10,16,5,16,10,16,16,14,16,8,16,12,8,16,16,5,28,26,11,16,10,16,8,16,5,16,12,16
403,/matches/2341505/keep-the-comms-up-vs-buffdaddys-paypal-esea-mdl-season-34-north-america,/team/10691/keep-the-comms-up,/team/10681/buffdaddys-paypal,/events/5263/esea-mdl-season-34-north-america,"['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14489/zeptic', '/player/14613/sterling', '/player/12091/tyfoon']","['/player/13335/buffdaddy', '/player/11230/aproto', '/player/14111/alter', '/player/11227/ShoT_UP', '/player/11037/Ematics']",['/stats/matches/mapstatsid/102918/buffdaddys-paypal-vs-keep-the-comms-up'],2020-05-21,1,1,16,13,0,0,World rank: #106,World rank: #95,3,16,10,16,6,16,8,16,10,16,16,14,13,16,16,11,16,12,16,5,16,10,16,8,15,19,16,4,26,28,7,16,13,16,9,16,12,16,5,16,26,28,7,16,16,8,16,14,8,16,13,16,16,9,16,8,16,5,16,12
404,/matches/2341504/chaos-vs-way-2-french-esea-mdl-season-34-north-america,/team/9085/chaos,/team/10723/way-2-french,/events/5263/esea-mdl-season-34-north-america,"['/player/7253/steel', '/player/12089/vanity', '/player/13228/Voltage', '/player/15839/Xeppaa', '/player/12113/Jonji']","['/player/15391/miLLe', '/player/11948/INCRED', '/player/15236/NANO', '/player/20087/YONJI', '/player/20098/YuZ']",['/stats/matches/mapstatsid/102917/way-2-french-vs-chaos'],2020-05-21,1,1,16,2,0,0,World rank: #53,World rank: #120,16,7,16,13,16,11,4,16,16,3,16,5,16,6,16,2,14,16,16,9,16,2,8,16,17,19,8,16,3,16,15,19,1,16,1,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,/matches/2341503/aa-vs-swedish-canadians-esea-mdl-season-34-north-america,/team/10676/aa,/team/10700/swedish-canadians,/events/5263/esea-mdl-season-34-north-america,"['/player/13177/stellar', '/player/14933/robby', '/player/14495/droid', '/player/15229/nero', '/player/13473/Fiziq']","['/player/17510/J0LZ', '/player/12937/WolfY', '/player/15523/vek', '/player/14077/AAustiN', '/player/16652/battery']",['/stats/matches/mapstatsid/102916/swedish-canadians-vs-aa'],2020-05-21,1,1,12,16,0,0,World rank: #69,World rank: #54,19,15,19,22,10,16,6,16,16,8,16,12,8,16,16,10,14,16,16,13,19,16,16,4,16,10,16,9,16,6,16,14,16,10,19,16,12,16,16,13,16,7,16,9,16,7,16,13,16,8,14,16,16,9,16,14,16,4,16,13
406,/matches/2341178/keep-the-comms-up-vs-morning-light-esea-mdl-season-34-north-america,/team/10691/keep-the-comms-up,/team/10722/morning-light,/events/5263/esea-mdl-season-34-north-america,"['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14489/zeptic', '/player/14613/sterling', '/player/12091/tyfoon']","['/player/11737/RIKO', '/player/13391/tex', '/player/17378/reck', '/player/9884/wrath', '/player/18295/jitter']",['/stats/matches/mapstatsid/102915/morning-light-vs-keep-the-comms-up'],2020-05-21,1,1,5,16,1,0,World rank: #106,World rank: #119,3,16,10,16,6,16,8,16,10,16,16,14,13,16,16,11,16,12,16,5,16,10,16,8,15,19,16,4,26,28,16,6,17,19,12,16,13,16,8,16,16,14,16,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,/matches/2341470/rbg-vs-under-21-winners-league-season-4-north-america,/team/10258/rbg,/team/10650/under-21,/events/5334/winners-league-season-4-north-america,"['/player/17929/Walco', '/player/17930/wiz', '/player/18837/gmanchew', '/player/18838/HexT', '/player/18839/pwny']","['/player/17372/FaNg', '/player/16647/Bwills', '/player/20102/TR1LL', '/player/16453/SPAMMER', '/player/16546/Sneaky']",['/stats/matches/mapstatsid/102914/rbg-vs-under-21'],2020-05-20,1,1,16,12,1,2,"
Unranked
",World rank: #79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,13,16,7,16,16,5,8,16,16,14,14,16,8,16,4,16,16,1,19,16,7,16,12,16,6,16,16,6
408,/matches/2341502/mythic-vs-big-frames-esea-mdl-season-34-north-america,/team/5479/mythic,/team/9229/big-frames,/events/5263/esea-mdl-season-34-north-america,"['/player/8503/fl0m', '/player/13381/C0M', '/player/18519/Keiti', '/player/9882/Polen', '/player/9054/zNf']","['/player/14036/Welshy', '/player/17357/bite', '/player/17470/Melio', '/player/10388/devastation', '/player/19712/castro']",None,2020-05-21,0,0,1,0,2,0,World rank: #62,World rank: #93,16,9,16,6,16,3,9,16,16,8,16,7,13,16,9,16,13,16,12,16,14,16,16,11,16,9,14,16,11,16,8,16,16,3,16,1,6,16,5,16,4,16,16,10,2,16,16,7,16,19,7,16,13,16,5,16,11,16,22,25
409,/matches/2341501/chaos-vs-buffdaddys-paypal-esea-mdl-season-34-north-america,/team/9085/chaos,/team/10681/buffdaddys-paypal,/events/5263/esea-mdl-season-34-north-america,"['/player/7253/steel', '/player/12089/vanity', '/player/13228/Voltage', '/player/15839/Xeppaa', '/player/12113/Jonji']","['/player/13335/buffdaddy', '/player/11230/aproto', '/player/14111/alter', '/player/11227/ShoT_UP', '/player/11037/Ematics']",['/stats/matches/mapstatsid/102913/chaos-vs-buffdaddys-paypal'],2020-05-20,1,1,16,7,0,0,World rank: #53,World rank: #95,16,13,16,11,4,16,16,3,16,5,16,6,16,2,14,16,16,9,16,2,8,16,17,19,8,16,3,16,12,16,13,16,9,16,12,16,5,16,26,28,7,16,16,8,16,14,8,16,13,16,16,9,16,8,16,5,16,12,16,9
410,/matches/2341025/mibr-vs-furia-dreamhack-masters-spring-2020-north-america,/team/9215/mibr,/team/8297/furia,/events/5286/dreamhack-masters-spring-2020-north-america,"['/player/2023/FalleN', '/player/8564/fer', '/player/9217/TACO', '/player/5736/kNgV-', '/player/11163/trk']","['/player/12553/yuurih', '/player/12521/arT', '/player/12822/VINI', '/player/15631/KSCERATO', '/player/8565/HEN1']","['/stats/matches/mapstatsid/102910/mibr-vs-furia', '/stats/matches/mapstatsid/102912/furia-vs-mibr']",2020-05-20,3,2,0,2,2,10,World rank: #15,World rank: #9,10,16,14,16,16,5,18,22,16,13,16,7,16,12,13,16,12,16,22,18,16,5,13,16,13,16,16,13,16,5,9,16,16,12,6,16,16,12,16,14,16,10,16,14,16,13,16,5,16,9,16,12,14,16,16,8,16,12,16,6
411,/matches/2341534/spirit-vs-apeks-home-sweet-home-cup-5,/team/7020/spirit,/team/9806/apeks,/events/5326/home-sweet-home-cup-5,"['/player/7716/chopper', '/player/8789/mir', '/player/12731/sdy', '/player/14273/iDISBALANCE', '/player/18317/magixx']","['/player/14602/Marcelious', '/player/8837/akez', '/player/16462/Grusarn', '/player/9298/truth', '/player/1146/dennis']","['/stats/matches/mapstatsid/102909/spirit-vs-apeks', '/stats/matches/mapstatsid/102911/apeks-vs-spirit']",2020-05-20,3,2,2,0,0,0,World rank: #17,World rank: #56,16,11,16,13,16,4,3,16,16,13,16,14,16,7,16,4,16,12,9,16,16,11,16,2,16,12,16,10,16,9,17,19,5,16,9,16,16,8,16,10,5,16,8,16,16,12,16,2,13,16,8,16,14,16,16,14,8,16,16,12
412,/matches/2341535/skade-vs-tricked-sector-mostbet-season-3,/team/10386/skade,/team/4602/tricked,/events/5325/sector-mostbet-season-3,"['/player/10762/Rock1nG', '/player/16412/rafftu', '/player/13466/dennyslaw', '/player/17145/Rainwaker', '/player/11217/SPELLAN']","['/player/10938/kiR', '/player/13843/Lucky', '/player/17609/Toft', '/player/13170/kwezz', '/player/9295/sycrone']","['/stats/matches/mapstatsid/102903/skade-vs-tricked', '/stats/matches/mapstatsid/102908/tricked-vs-skade']",2020-05-20,3,2,0,2,5,7,World rank: #42,World rank: #112,11,16,13,16,16,14,10,16,7,16,13,16,16,11,15,19,16,4,10,16,16,11,12,16,17,19,10,16,13,16,8,16,14,16,8,16,12,16,12,16,11,16,11,16,11,16,16,7,7,16,8,16,8,16,10,16,22,18,14,16
413,/matches/2341500/endpoint-vs-sgpro-hellcase-cup-8,/team/7234/endpoint,/team/10105/sgpro,/events/5311/hellcase-cup-8,"['/player/8983/MiGHTYMAX', '/player/7700/robiin', '/player/7996/CRUC1AL', '/player/13018/Thomas', '/player/9019/Surreal']","['/player/13156/RuFire', '/player/12003/Diray', '/player/20100/kise', '/player/20101/fame', '/player/20099/s1natoRRR']","['/stats/matches/mapstatsid/102902/sgpro-vs-endpoint', '/stats/matches/mapstatsid/102906/endpoint-vs-sgpro']",2020-05-20,3,2,2,0,2,1,World rank: #33,"
Unranked
",16,13,6,16,16,3,22,19,16,19,16,10,16,10,16,9,2,16,9,16,19,15,4,16,16,10,16,12,16,11,16,13,16,10,19,22,19,16,10,16,2,16,19,17,14,16,5,16,13,16,0,0,0,0,0,0,0,0,0,0
414,/matches/2341435/cleantmix-vs-izako-boars-winners-league-season-4-europe,/team/10476/cleantmix,/team/7681/izako-boars,/events/5335/winners-league-season-4-europe,"['/player/12182/koyot', '/player/16420/frz', '/player/15900/Crityourface', '/player/18048/m4tthi', '/player/18052/MdN']","['/player/8549/EXUS', '/player/11278/TOAO', '/player/17113/Szejn', '/player/19090/avis', '/player/16820/siuhy%20']",['/stats/matches/mapstatsid/102907/izako-boars-vs-cleantmix'],2020-05-20,1,1,6,16,0,0,"
Unranked
","
Unranked
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,/matches/2341529/apeks-vs-avez-home-sweet-home-cup-5,/team/9806/apeks,/team/9797/avez,/events/5326/home-sweet-home-cup-5,"['/player/14602/Marcelious', '/player/8837/akez', '/player/16462/Grusarn', '/player/9298/truth', '/player/1146/dennis']","['/player/15726/nawrot', '/player/11276/Marko%C5%9B', '/player/17504/KEi', '/player/19114/Kylar', '/player/5386/byali']","['/stats/matches/mapstatsid/102893/avez-vs-apeks', '/stats/matches/mapstatsid/102899/apeks-vs-avez', '/stats/matches/mapstatsid/102905/apeks-vs-avez']",2020-05-20,3,3,2,1,2,0,World rank: #56,World rank: #61,17,19,5,16,9,16,16,8,16,10,5,16,8,16,16,12,16,2,13,16,8,16,14,16,16,14,8,16,16,12,10,16,9,16,14,16,3,16,13,16,16,11,16,6,10,16,16,6,16,3,10,16,16,6,16,13,16,10,19,17
416,/matches/2341028/astralis-vs-north-dreamhack-masters-spring-2020-europe,/team/6665/astralis,/team/7533/north,/events/5285/dreamhack-masters-spring-2020-europe,"['/player/7592/device', '/player/7398/dupreeh', '/player/4954/Xyp9x', '/player/8783/JUGi', '/player/9032/Magisk']","['/player/8095/aizy', '/player/2469/cajunb', '/player/8875/gade', '/player/7156/MSL', '/player/10961/Kristou']","['/stats/matches/mapstatsid/102897/astralis-vs-north', '/stats/matches/mapstatsid/102901/north-vs-astralis']",2020-05-20,3,2,2,0,9,4,World rank: #1,World rank: #25,16,14,19,16,16,2,16,6,16,7,16,12,16,7,16,13,16,11,12,16,19,17,16,5,19,17,16,12,16,10,16,14,8,16,16,10,14,16,8,16,16,8,13,16,14,16,19,16,16,12,14,16,16,12,16,11,16,9,16,14
417,/matches/2341434/cr4zy-vs-big-academy-winners-league-season-4-europe,/team/10150/cr4zy,/team/10254/big-academy,/events/5335/winners-league-season-4-europe,"['/player/12244/Sergiz', '/player/16563/Psycho', '/player/18227/SENSEi', '/player/19733/DemQQ', '/player/18156/7oX1C']","['/player/19281/Anhuin', '/player/19282/HadeZ', '/player/19283/PANIX', '/player/19284/prosus', '/player/19899/Krimbo']",['/stats/matches/mapstatsid/102900/cr4zy-vs-big-academy'],2020-05-20,1,1,16,1,0,0,"
Unranked
","
Unranked
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,/matches/2341496/sgpro-vs-ldlc-hellcase-cup-8,/team/10105/sgpro,/team/4674/ldlc,/events/5311/hellcase-cup-8,"['/player/13156/RuFire', '/player/12003/Diray', '/player/20100/kise', '/player/20101/fame', '/player/20099/s1natoRRR']","['/player/13042/LOGAN', '/player/147/SIXER', '/player/8047/Lambert', '/player/9656/hAdji', '/player/19890/Gringo']","['/stats/matches/mapstatsid/102885/ldlc-vs-sgpro', '/stats/matches/mapstatsid/102895/ldlc-vs-sgpro', '/stats/matches/mapstatsid/102896/ldlc-vs-sgpro']",2020-05-20,3,3,2,1,0,0,"
Unranked
",World rank: #80,16,13,16,10,19,22,19,16,10,16,2,16,19,17,14,16,5,16,13,16,0,0,0,0,0,0,0,0,0,0,13,16,16,6,3,16,16,11,16,14,8,16,9,16,12,16,16,12,9,16,7,16,16,8,16,14,10,16,9,16
419,/matches/2341520/pro100-vs-nemiga-esea-mdl-season-34-europe,/team/7898/pro100,/team/7969/nemiga,/events/5262/esea-mdl-season-34-europe,"['/player/13780/dimasick', '/player/11498/NickelBack', '/player/7796/wayLander', '/player/7403/WorldEdit', '/player/18456/fostar']","['/player/11926/mds', '/player/13980/lollipop21k', '/player/12269/Jyo', '/player/13976/boX', '/player/13155/speed4k']",['/stats/matches/mapstatsid/102898/pro100-vs-nemiga'],2020-05-20,1,1,6,16,1,4,World rank: #46,World rank: #32,16,9,20,22,16,2,14,16,14,16,10,16,7,16,10,16,16,8,16,13,16,12,19,17,12,16,10,16,16,6,14,16,16,12,16,7,6,16,17,19,16,10,25,22,22,19,16,8,4,16,12,16,16,9,16,3,13,16,19,16
420,/matches/2341425/tricked-vs-hard-legion-sector-mostbet-season-3,/team/4602/tricked,/team/10421/hard-legion,/events/5325/sector-mostbet-season-3,"['/player/10938/kiR', '/player/13843/Lucky', '/player/17609/Toft', '/player/13170/kwezz', '/player/9295/sycrone']","['/player/12027/Krad', '/player/13982/Forester', '/player/3459/kinqie', '/player/12016/svyat', '/player/14171/rAge']","['/stats/matches/mapstatsid/102884/tricked-vs-hard-legion', '/stats/matches/mapstatsid/102889/tricked-vs-hard-legion', '/stats/matches/mapstatsid/102892/tricked-vs-hard-legion']",2020-05-20,3,3,1,2,0,0,World rank: #112,World rank: #27,8,16,14,16,8,16,12,16,12,16,11,16,11,16,11,16,16,7,7,16,8,16,8,16,10,16,22,18,14,16,16,9,10,16,16,11,16,8,16,11,12,16,16,3,16,10,14,16,16,9,16,6,7,16,7,16,15,19,16,5
421,/matches/2341519/sprout-vs-alternate-attax-esea-mdl-season-34-europe,/team/8637/sprout,/team/4501/alternate-attax,/events/5262/esea-mdl-season-34-europe,"['/player/7499/Spiidi', '/player/14932/faveN', '/player/7511/denis', '/player/16080/dycha', '/player/9574/snatchie']","['/player/8800/stfN', '/player/15370/slaxz-', '/player/12782/kressy', '/player/11701/mirbit', '/player/8212/ScrunK']",['/stats/matches/mapstatsid/102894/alternate-attax-vs-sprout'],2020-05-20,1,1,11,16,3,2,World rank: #39,World rank: #48,16,9,4,16,12,16,22,19,16,12,14,16,16,4,16,9,16,14,16,4,19,17,11,16,14,16,10,16,16,8,16,9,16,8,14,16,11,16,16,14,13,16,16,3,13,16,19,17,11,16,11,16,16,13,16,10,16,8,5,16
422,/matches/2341027/g2-vs-heroic-dreamhack-masters-spring-2020-europe,/team/5995/g2,/team/7175/heroic,/events/5285/dreamhack-masters-spring-2020-europe,"['/player/7167/kennyS', '/player/9616/AmaNEk', '/player/284/JaCkz', '/player/9618/nexa', '/player/3972/huNter-']","['/player/7964/cadiaN', '/player/9896/b0RUP', '/player/10994/stavn', '/player/12018/TeSeS', '/player/10264/niko']","['/stats/matches/mapstatsid/102881/g2-vs-heroic', '/stats/matches/mapstatsid/102883/heroic-vs-g2', '/stats/matches/mapstatsid/102890/g2-vs-heroic']",2020-05-20,3,3,2,1,0,0,World rank: #5,World rank: #36,14,16,16,8,10,16,2,16,6,16,16,11,16,10,11,16,16,14,14,16,16,14,16,14,16,19,16,14,7,16,14,16,16,19,16,13,16,14,16,12,16,10,11,16,16,11,8,16,16,13,16,12,16,6,14,16,13,16,13,16
423,/matches/2341518/pact-vs-pro100-esea-mdl-season-34-europe,/team/8248/pact,/team/7898/pro100,/events/5262/esea-mdl-season-34-europe,"['/player/9798/lunAtic', '/player/11287/darko', '/player/15940/Sobol', '/player/15428/Goofy', '/player/2826/MINISE']","['/player/13780/dimasick', '/player/11498/NickelBack', '/player/7796/wayLander', '/player/7403/WorldEdit', '/player/18456/fostar']",['/stats/matches/mapstatsid/102887/pro100-vs-pact'],2020-05-20,1,1,19,16,3,4,World rank: #55,World rank: #46,16,9,16,13,16,9,16,12,16,6,16,13,16,8,16,11,13,16,16,10,13,16,16,14,19,16,11,16,11,16,16,9,20,22,16,2,14,16,14,16,10,16,7,16,10,16,16,8,16,13,16,12,19,17,12,16,10,16,16,6
424,/matches/2341528/secret-vs-spirit-home-sweet-home-cup-5,/team/10488/secret,/team/7020/spirit,/events/5326/home-sweet-home-cup-5,"['/player/18120/sinnopsyy', '/player/17147/juanflatroo', '/player/5061/PERCY', '/player/11815/anarkez', '/player/13679/nukkye']","['/player/7716/chopper', '/player/8789/mir', '/player/12731/sdy', '/player/14273/iDISBALANCE', '/player/18317/magixx']","['/stats/matches/mapstatsid/102880/spirit-vs-secret', '/stats/matches/mapstatsid/102882/spirit-vs-secret', '/stats/matches/mapstatsid/102886/spirit-vs-secret']",2020-05-20,3,3,2,1,0,0,World rank: #47,World rank: #17,12,16,11,16,16,12,16,14,6,16,16,13,16,13,11,16,16,12,16,19,16,13,19,17,8,16,16,7,6,16,16,11,16,13,16,4,3,16,16,13,16,14,16,7,16,4,16,12,9,16,16,11,16,2,16,12,16,10,16,9
425,/matches/2341514/pc419-vs-justice-esea-mdl-season-34-australia,/team/9750/pc419,/team/10019/justice,/events/5264/esea-mdl-season-34-australia,"['/player/16309/Doom', '/player/11803/Fluent%20Swede', '/player/9104/DANZ', '/player/9116/m0nt', '/player/11452/Magnum']","['/player/17959/nope', '/player/17933/clutchyy', '/player/20016/taxx', '/player/20091/Fiend', '/player/12573/pan1K']",['/stats/matches/mapstatsid/102879/justice-vs-pc419'],2020-05-20,1,1,2,16,0,0,World rank: #159,World rank: #122,2,16,6,16,13,16,16,14,4,16,6,16,16,8,5,16,7,16,3,16,1,16,10,16,3,16,11,16,12,16,16,5,8,16,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,/matches/2341461/spirit-vs-avez-home-sweet-home-cup-5,/team/7020/spirit,/team/9797/avez,/events/5326/home-sweet-home-cup-5,"['/player/7716/chopper', '/player/8789/mir', '/player/12731/sdy', '/player/14273/iDISBALANCE', '/player/18317/magixx']","['/player/15726/nawrot', '/player/11276/Marko%C5%9B', '/player/17504/KEi', '/player/19114/Kylar', '/player/5386/byali']",['/stats/matches/mapstatsid/102878/avez-vs-spirit'],2020-05-20,1,1,16,5,0,0,World rank: #17,World rank: #61,16,11,16,13,16,4,3,16,16,13,16,14,16,7,16,4,16,12,9,16,16,11,16,2,16,12,16,10,16,9,10,16,9,16,14,16,3,16,13,16,16,11,16,6,10,16,16,6,16,3,10,16,16,6,16,13,16,10,19,17
427,/matches/2341513/rooster-vs-bantz-esea-mdl-season-34-australia,/team/9881/rooster,/team/10712/bantz,/events/5264/esea-mdl-season-34-australia,"['/player/12877/chelleos', '/player/18214/nettik', '/player/17385/DannyG', '/player/17390/ADK', '/player/18545/asap']","['/player/18737/Falcon', '/player/20017/motion', '/player/14503/klebz', '/player/18738/Roflko', '/player/20086/addict']",['/stats/matches/mapstatsid/102877/rooster-vs-bantz'],2020-05-20,1,1,16,11,0,0,World rank: #85,World rank: #107,7,16,16,13,16,9,16,12,16,4,16,7,16,13,11,16,19,22,4,16,16,12,16,13,16,9,16,19,11,16,17,19,16,10,16,8,16,11,16,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,/matches/2341460/secret-vs-apeks-home-sweet-home-cup-5,/team/10488/secret,/team/9806/apeks,/events/5326/home-sweet-home-cup-5,"['/player/18120/sinnopsyy', '/player/17147/juanflatroo', '/player/5061/PERCY', '/player/11815/anarkez', '/player/13679/nukkye']","['/player/14602/Marcelious', '/player/8837/akez', '/player/16462/Grusarn', '/player/9298/truth', '/player/1146/dennis']",['/stats/matches/mapstatsid/102875/apeks-vs-secret'],2020-05-20,1,1,19,17,0,0,World rank: #47,World rank: #56,12,16,11,16,16,12,16,14,6,16,16,13,16,13,11,16,16,12,16,19,16,13,19,17,8,16,16,7,6,16,17,19,5,16,9,16,16,8,16,10,5,16,8,16,16,12,16,2,13,16,8,16,14,16,16,14,8,16,16,12
429,/matches/2341498/polar-ace-vs-swedish-canadians-esea-mdl-season-34-north-america,/team/9497/polar-ace,/team/10700/swedish-canadians,/events/5263/esea-mdl-season-34-north-america,"['/player/17379/fdeN', '/player/15051/w0w', '/player/16808/dangle', '/player/16368/Magowi', '/player/15126/RenZ']","['/player/17510/J0LZ', '/player/12937/WolfY', '/player/15523/vek', '/player/14077/AAustiN', '/player/16652/battery']",['/stats/matches/mapstatsid/102874/swedish-canadians-vs-polar-ace'],2020-05-20,1,1,14,16,0,1,World rank: #75,World rank: #54,10,16,5,16,10,16,16,14,16,8,16,12,8,16,16,5,28,26,11,16,10,16,8,16,5,16,12,16,16,13,16,10,19,16,12,16,16,13,16,7,16,9,16,7,16,13,16,8,14,16,16,9,16,14,16,4,16,13,0,0
430,/matches/2341499/infinity-vs-under-21-esea-mdl-season-34-north-america,/team/9963/infinity,/team/10650/under-21,/events/5263/esea-mdl-season-34-north-america,"['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/7862/k1Nky', '/player/12339/tor1towOw']","['/player/17372/FaNg', '/player/16647/Bwills', '/player/16902/KmZ', '/player/16453/SPAMMER', '/player/16546/Sneaky']",['/stats/matches/mapstatsid/102873/infinity-vs-under-21'],2020-05-20,1,1,9,16,0,1,World rank: #89,World rank: #79,16,19,16,13,9,16,25,28,12,16,10,16,19,22,16,5,16,12,16,6,11,16,16,14,16,13,8,16,7,16,16,10,13,16,7,16,16,5,8,16,16,14,14,16,8,16,4,16,16,1,19,16,7,16,12,16,6,16,16,6
431,/matches/2341081/warriors-international-vs-big-frames-esea-mdl-season-34-north-america,/team/10719/warriors-international,/team/9229/big-frames,/events/5263/esea-mdl-season-34-north-america,"['/player/14799/hyper-', '/player/16589/bokumbop', '/player/17623/Top%5E', '/player/18709/Hendy', '/player/19174/walker']","['/player/14036/Welshy', '/player/17357/bite', '/player/17470/Melio', '/player/10388/devastation', '/player/19712/castro']",['/stats/matches/mapstatsid/102872/warriors-international-vs-big-frames'],2020-05-20,1,1,16,8,0,0,World rank: #72,World rank: #93,3,16,22,19,13,16,28,25,2,16,5,16,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6,16,5,16,4,16,16,10,2,16,16,7,16,19,7,16,13,16,5,16,11,16,22,25,10,16,16,3
