Unnamed: 0,match_url,url_team1,url_team2,event_url,players_url_1,players_url_2,total_maps,maps_played,maps_url,maps_name,score1_maps,score2_maps,picks,date,score1,score2,h2h_wins1,h2h_wins2,rank1,rank2,last_maps1_score_team1,last_maps1_opponent_score_team1,last_maps2_score_team1,last_maps2_opponent_score_team1,last_maps3_score_team1,last_maps3_opponent_score_team1,last_maps4_score_team1,last_maps4_opponent_score_team1,last_maps5_score_team1,last_maps5_opponent_score_team1,last_maps6_score_team1,last_maps6_opponent_score_team1,last_maps7_score_team1,last_maps7_opponent_score_team1,last_maps8_score_team1,last_maps8_opponent_score_team1,last_maps9_score_team1,last_maps9_opponent_score_team1,last_maps10_score_team1,last_maps10_opponent_score_team1,last_maps11_score_team1,last_maps11_opponent_score_team1,last_maps12_score_team1,last_maps12_opponent_score_team1,last_maps13_score_team1,last_maps13_opponent_score_team1,last_maps14_score_team1,last_maps14_opponent_score_team1,last_maps15_score_team1,last_maps15_opponent_score_team1,last_maps16_score_team1,last_maps16_opponent_score_team1,last_maps17_score_team1,last_maps17_opponent_score_team1,last_maps18_score_team1,last_maps18_opponent_score_team1,last_maps19_score_team1,last_maps19_opponent_score_team1,last_maps20_score_team1,last_maps20_opponent_score_team1,last_maps1_score_team2,last_maps1_opponent_score_team2,last_maps2_score_team2,last_maps2_opponent_score_team2,last_maps3_score_team2,last_maps3_opponent_score_team2,last_maps4_score_team2,last_maps4_opponent_score_team2,last_maps5_score_team2,last_maps5_opponent_score_team2,last_maps6_score_team2,last_maps6_opponent_score_team2,last_maps7_score_team2,last_maps7_opponent_score_team2,last_maps8_score_team2,last_maps8_opponent_score_team2,last_maps9_score_team2,last_maps9_opponent_score_team2,last_maps10_score_team2,last_maps10_opponent_score_team2,last_maps11_score_team2,last_maps11_opponent_score_team2,last_maps12_score_team2,last_maps12_opponent_score_team2,last_maps13_score_team2,last_maps13_opponent_score_team2,last_maps14_score_team2,last_maps14_opponent_score_team2,last_maps15_score_team2,last_maps15_opponent_score_team2,last_maps16_score_team2,last_maps16_opponent_score_team2,last_maps17_score_team2,last_maps17_opponent_score_team2,last_maps18_score_team2,last_maps18_opponent_score_team2,last_maps19_score_team2,last_maps19_opponent_score_team2,last_maps20_score_team2,last_maps20_opponent_score_team2,prize_pool,event_teams,event_type,player1_teams_all_team1,player1_days_in_current_team1,player1_days_in_all_team1,player2_teams_all_team1,player2_days_in_current_team1,player2_days_in_all_team1,player3_teams_all_team1,player3_days_in_current_team1,player3_days_in_all_team1,player4_teams_all_team1,player4_days_in_current_team1,player4_days_in_all_team1,player5_teams_all_team1,player5_days_in_current_team1,player5_days_in_all_team1,player1_teams_all_team2,player1_days_in_current_team2,player1_days_in_all_team2,player2_teams_all_team2,player2_days_in_current_team2,player2_days_in_all_team2,player3_teams_all_team2,player3_days_in_current_team2,player3_days_in_all_team2,player4_teams_all_team2,player4_days_in_current_team2,player4_days_in_all_team2,player5_teams_all_team2,player5_days_in_current_team2,player5_days_in_all_team2
1011,/matches/2341104/overt-vs-forbidden-esea-mdl-season-34-australia,/team/10711/overt,/team/10715/forbidden,/events/5264/esea-mdl-season-34-australia,"['/player/12584/vax', '/player/12875/dangeR', '/player/11808/xeL', '/player/18351/cl0ver', '/player/19956/Jam']","['/player/20041/combo', '/player/20038/wots', '/player/19181/Zuko', '/player/19731/charizard', '/player/20039/rayn']",1,1,['/stats/matches/mapstatsid/101921/overt-vs-forbidden'],['Dust2'],['16'],['10'],None,2020-04-29,16,10,0,0,"
Unranked
","
Unranked
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,18.0,Online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,/matches/2341105/iwis-vs-incept-esea-mdl-season-34-australia,/team/10721/iwis,/team/7135/incept,/events/5264/esea-mdl-season-34-australia,"['/player/19191/Mizzy', '/player/19730/Gumpton', '', '', '']","['/player/17231/Rackem', '/player/17234/jtr', '/player/18195/micalis', '/player/14956/yourwombat', '/player/13054/zeph']",0,0,None,None,None,None,None,2020-04-29,0,1,0,0,"
Unranked
",World rank: #152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,16,11,10,16,12,16,19,16,16,11,16,13,8,16,6,16,7,16,16,9,16,13,3,16,16,9,13,16,3,16,16,6,12,16,8,16,16,10,9500,18.0,Online,2,0,202,1,0,8,0,0,0,0,0,0,0,0,0,2,0,632,3,0,632,1,106,106,0,0,0,4,0,723
1013,/matches/2341101/bantz-vs-order-esea-mdl-season-34-australia,/team/10712/bantz,/team/8668/order,/events/5264/esea-mdl-season-34-australia,"['/player/18737/Falcon', '/player/20017/motion', '/player/14503/klebz', '/player/18738/Roflko', '/player/20086/addict']","['/player/11139/aliStair', '/player/16323/Valiance', '/player/8771/USTILO', '/player/8745/Rickeh', '/player/12593/J1rah']",1,1,['/stats/matches/mapstatsid/101920/order-vs-bantz'],['Dust2'],['8'],['16'],None,2020-04-29,8,16,0,0,"
Unranked
",World rank: #65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,8,16,7,16,16,13,16,6,13,16,16,11,16,10,16,14,9,16,16,10,19,16,16,6,16,10,16,4,16,9,15,19,12,16,16,4,16,6,9500,18.0,Online,0,0,0,0,0,0,3,0,358,1,0,54,0,0,0,2,829,1347,3,293,581,4,229,1822,6,105,1892,7,68,1037
1014,/matches/2341102/order-vs-chiefs-esea-mdl-season-34-australia,/team/8668/order,/team/6010/chiefs,/events/5264/esea-mdl-season-34-australia,"['/player/11139/aliStair', '/player/16323/Valiance', '/player/8771/USTILO', '/player/8745/Rickeh', '/player/12593/J1rah']","['/player/12872/apocdud', '/player/14290/SkulL', '/player/12086/HUGHMUNGUS', '/player/11538/Jinxx', '/player/14957/Mayker']",1,1,['/stats/matches/mapstatsid/101919/chiefs-vs-order'],['Vertigo'],['16'],['7'],None,2020-04-29,16,7,11,6,World rank: #65,World rank: #71,6,16,8,16,7,16,16,13,16,6,13,16,16,11,16,10,16,14,9,16,16,10,19,16,16,6,16,10,16,4,16,9,15,19,12,16,16,4,16,6,16,5,22,19,16,4,12,16,7,16,13,16,16,11,10,16,10,16,16,8,9,16,16,7,16,10,14,16,6,16,8,16,11,16,16,14,13,16,10,16,9500,18.0,Online,2,829,1347,3,293,581,4,229,1822,6,105,1892,7,68,1037,6,74,1055,5,0,1025,5,74,1322,5,0,897,4,0,760
1015,/matches/2341107/thunder-logic-vs-keep-the-comms-up-efire-master-league-north-america-season-2,/team/9615/thunder-logic,/team/10691/keep-the-comms-up,/events/5308/efire-master-league-north-america-season-2,"['/player/10622/PureR', '/player/14038/Andersin', '/player/18623/Inseaniac', '/player/19476/Sharkie', '/player/19832/Brian2K']","['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14489/zeptic', '/player/14613/sterling', '/player/19124/miniature']",3,2,"['/stats/matches/mapstatsid/101916/keep-the-comms-up-vs-thunder-logic', '/stats/matches/mapstatsid/101918/thunder-logic-vs-keep-the-comms-up']","['Overpass', 'Nuke']","['5', '12']","['16', '16']","[1, -1]",2020-04-29,0,2,6,3,World rank: #102,World rank: #88,4,16,10,16,19,15,4,16,28,26,8,16,16,19,16,12,16,11,16,12,13,16,16,13,12,16,10,16,10,16,16,9,6,16,9,16,16,9,16,5,16,10,16,8,15,19,16,4,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,4.0,Online,1,159,159,2,159,738,1,159,159,1,63,63,0,0,0,4,1,1023,5,1,691,2,0,366,3,1,166,1,0,0
1016,/matches/2341077/monstars-vs-infinity-esea-mdl-season-34-north-america,/team/7841/monstars,/team/9963/infinity,/events/5263/esea-mdl-season-34-north-america,"['/player/11737/RIKO', '/player/13391/tex', '/player/17378/reck', '/player/11238/Oderus', '/player/11947/c4Lypso']","['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/7862/k1Nky', '/player/12339/tor1towOw']",1,1,['/stats/matches/mapstatsid/101917/infinity-vs-monstars'],['Dust2'],['5'],['16'],None,2020-04-29,5,16,0,1,"
Unranked
",World rank: #103,9,16,6,16,10,16,8,16,16,14,9,16,19,15,12,16,4,16,16,13,16,11,25,23,4,16,16,6,9,16,14,16,7,16,16,19,15,19,16,11,16,12,16,6,11,16,16,14,16,13,8,16,7,16,14,16,14,16,13,16,16,7,10,16,16,7,4,16,7,16,12,16,12,16,5,16,9,16,9,16,36000,18.0,Online,5,0,1012,3,0,827,1,0,183,7,0,810,1,0,425,2,370,1157,3,283,1157,2,370,1157,3,87,1540,2,0,488
1017,/matches/2341076/warriors-international-vs-rugratz-esea-mdl-season-34-north-america,/team/10719/warriors-international,/team/10017/rugratz,/events/5263/esea-mdl-season-34-north-america,"['/player/14799/hyper-', '/player/16589/bokumbop', '/player/17623/Top%5E', '/player/18709/Hendy', '/player/19174/walker']","['/player/9876/zander', '/player/13185/Hunter', '/player/18208/penny', '/player/19704/mada', '/player/13261/tweiss']",1,1,['/stats/matches/mapstatsid/101915/rugratz-vs-warriors-international'],['Overpass'],['16'],['9'],None,2020-04-29,16,9,0,0,World rank: #91,World rank: #58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,19,22,16,6,16,12,7,16,8,16,16,9,16,10,16,11,16,11,16,14,16,4,16,14,16,7,16,4,1,16,14,16,13,16,1,16,11,16,36000,18.0,Online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,416,4,0,416,2,0,210,1,0,41,2,0,188
1018,/matches/2341073/mythic-vs-new-england-whalers-esea-mdl-season-34-north-america,/team/5479/mythic,/team/9888/new-england-whalers,/events/5263/esea-mdl-season-34-north-america,"['/player/8503/fl0m', '/player/13381/C0M', '/player/18519/Keiti', '/player/9882/Polen', '/player/9054/zNf']","['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/7935/roca', '/player/18115/Rampage']",1,1,['/stats/matches/mapstatsid/101914/new-england-whalers-vs-mythic'],['Overpass'],['13'],['16'],None,2020-04-29,13,16,1,0,World rank: #83,World rank: #73,9,16,13,16,12,16,14,16,16,11,16,9,14,16,11,16,16,4,19,22,14,16,14,16,16,14,12,16,10,16,14,16,16,7,11,16,16,7,16,9,3,16,14,16,16,6,13,16,11,16,16,4,16,8,16,8,16,13,3,16,11,16,12,16,16,7,13,16,10,16,16,12,10,16,16,11,16,13,16,12,36000,18.0,Online,1,1895,1895,2,326,984,1,230,230,1,1199,1199,2,412,664,6,138,1159,3,138,697,4,138,943,8,0,1863,2,53,453
1019,/matches/2341072/big-frames-vs-aa-esea-mdl-season-34-north-america,/team/9229/big-frames,/team/10676/aa,/events/5263/esea-mdl-season-34-north-america,"['/player/14036/Welshy', '/player/10388/devastation', '/player/17470/Melio', '/player/10886/Nurfed', '/player/19712/castro']","['/player/13177/stellar', '/player/14933/robby', '/player/13473/Fiziq', '/player/14495/droid', '/player/15229/nero']",1,1,['/stats/matches/mapstatsid/101910/aa-vs-big-frames'],['Mirage'],['16'],['19'],None,2020-04-28,16,19,0,0,World rank: #204,World rank: #87,7,16,13,16,5,16,11,16,22,25,10,16,16,3,6,16,14,16,6,16,17,19,16,11,20,22,16,12,16,5,8,16,16,13,9,16,9,16,16,14,16,9,16,6,7,16,13,16,16,12,9,16,16,12,16,12,13,16,12,16,8,16,16,4,19,15,8,16,16,2,12,16,16,11,10,16,7,16,16,12,36000,18.0,Online,1,0,648,2,0,875,3,0,569,1,0,626,1,0,0,5,41,950,4,41,625,4,0,564,3,0,555,1,0,0
1020,/matches/2341091/keep-the-comms-up-vs-polar-ace-efire-master-league-north-america-season-2,/team/10691/keep-the-comms-up,/team/9497/polar-ace,/events/5308/efire-master-league-north-america-season-2,"['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14489/zeptic', '/player/14613/sterling', '/player/19124/miniature']","['/player/17379/fdeN', '/player/15051/w0w', '/player/16808/dangle', '/player/16368/Magowi', '/player/15126/RenZ']",3,2,"['/stats/matches/mapstatsid/101912/polar-ace-vs-keep-the-comms-up', '/stats/matches/mapstatsid/101913/keep-the-comms-up-vs-polar-ace']","['Mirage', 'Inferno']","['16', '16']","['8', '10']",[1],2020-04-28,2,0,0,0,World rank: #88,World rank: #107,15,19,16,4,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,12,16,16,13,16,4,7,16,11,16,16,6,7,16,9,16,16,12,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,4.0,Online,4,0,1022,5,0,690,2,0,365,3,0,165,1,0,0,1,0,590,1,0,289,2,0,702,1,0,72,3,0,724
1021,/matches/2340927/100-thieves-vs-triumph-esl-one-road-to-rio-north-america,/team/8474/100-thieves,/team/10304/triumph,/events/5279/esl-one-road-to-rio-north-america,"['/player/4679/jks', '/player/8082/AZR', '/player/8248/jkaem', '/player/10588/Liazz', '/player/9686/Gratisfaction']","['/player/13589/Spongey', '/player/14203/Shakezullah', '/player/13578/Grim', '/player/17368/curry', '/player/14494/Junior']",3,2,"['/stats/matches/mapstatsid/101906/triumph-vs-100-thieves', '/stats/matches/mapstatsid/101909/triumph-vs-100-thieves']","['Dust2', 'Vertigo']","['16', '16']","['10', '10']","[-1, 1]",2020-04-28,2,0,0,0,World rank: #10,World rank: #35,16,4,16,7,11,16,10,16,10,16,12,16,16,5,4,16,14,16,12,16,14,16,16,19,16,6,16,13,12,16,16,13,16,5,16,19,16,19,16,19,8,16,16,10,1,16,16,14,9,16,16,11,3,16,17,19,16,3,16,14,6,16,20,22,10,16,16,6,16,4,16,14,19,17,16,14,17,19,16,7,60000,12.0,Online,3,172,2083,3,172,2347,7,172,1906,6,172,1394,4,172,1342,6,169,1121,3,71,693,7,169,1121,3,9,134,2,9,60
1022,/matches/2340925/cloud9-vs-evil-geniuses-esl-one-road-to-rio-north-america,/team/5752/cloud9,/team/10399/evil-geniuses,/events/5279/esl-one-road-to-rio-north-america,"['/player/11630/JT', '/player/13230/motm', '/player/12713/floppy', '/player/13249/oSee', '/player/8711/Sonic']","['/player/9136/Brehze', '/player/11219/CeRq', '/player/10671/Ethan', '/player/8523/tarik', '/player/8507/stanislaw']",3,3,"['/stats/matches/mapstatsid/101900/cloud9-vs-evil-geniuses', '/stats/matches/mapstatsid/101905/cloud9-vs-evil-geniuses', '/stats/matches/mapstatsid/101908/cloud9-vs-evil-geniuses']","['Dust2', 'Nuke', 'Overpass']","['19', '8', '16']","['17', '16', '9']","[1, -1]",2020-04-28,2,1,0,0,World rank: #24,World rank: #7,16,10,19,17,8,16,14,16,16,9,11,16,16,14,16,5,14,16,16,9,16,11,16,13,16,11,8,16,11,16,16,11,16,10,14,16,7,16,23,25,4,16,7,16,16,11,16,6,16,13,9,16,11,16,16,14,16,10,12,16,14,16,19,22,13,16,16,14,16,8,16,13,14,16,16,13,16,14,8,16,60000,12.0,Online,5,105,1361,7,105,940,5,105,666,5,105,835,6,105,1662,5,210,1559,3,210,1286,3,210,1345,6,210,1917,9,210,1820
1023,/matches/2340834/heretics-vs-complexity-esl-one-road-to-rio-europe,/team/8346/heretics,/team/5005/complexity,/events/5277/esl-one-road-to-rio-europe,"['/player/13138/Maka', '/player/4959/kioShiMa', '/player/13497/Lucky', '/player/9545/xms', '/player/19512/Nivera']","['/player/14614/oBo', '/player/7805/RUSH', '/player/15165/blameF', '/player/9078/k0nfig', '/player/12126/poizon']",3,3,"['/stats/matches/mapstatsid/101893/complexity-vs-heretics', '/stats/matches/mapstatsid/101898/heretics-vs-complexity', '/stats/matches/mapstatsid/101902/heretics-vs-complexity']","['Nuke', 'Mirage', 'Dust2']","['16', '14', '22']","['7', '16', '18']","[1, -1]",2020-04-28,2,1,0,0,World rank: #30,World rank: #26,16,6,16,5,16,14,16,12,14,16,16,8,19,15,17,19,14,16,4,16,13,16,16,13,16,11,16,9,16,12,16,11,22,20,16,1,16,13,16,12,3,16,8,16,19,16,11,16,16,13,4,16,16,8,16,10,12,16,8,16,16,14,16,14,16,9,9,16,6,16,9,16,17,19,16,9,9,16,16,11,115000,16.0,Online,6,283,930,8,194,2414,6,194,1125,7,99,1645,1,215,215,2,323,1019,5,195,2012,4,195,757,6,108,1817,3,108,1167
1024,/matches/2340860/movistar-riders-vs-faze-esl-one-road-to-rio-europe,/team/7718/movistar-riders,/team/6667/faze,/events/5277/esl-one-road-to-rio-europe,"['/player/9254/mopoz', '/player/8371/alex', '/player/4373/EasTor', '/player/3997/loWel', '/player/7382/steel']","['/player/3741/NiKo', '/player/8183/rain', '/player/885/olofmeister', '/player/9216/coldzera', '/player/18053/broky']",3,3,"['/stats/matches/mapstatsid/101892/faze-vs-movistar-riders', '/stats/matches/mapstatsid/101896/movistar-riders-vs-faze', '/stats/matches/mapstatsid/101899/faze-vs-movistar-riders']","['Overpass', 'Mirage', 'Inferno']","['16', '9', '7']","['9', '16', '16']","[1, -1]",2020-04-28,1,2,0,0,World rank: #32,World rank: #8,16,11,5,16,16,13,19,17,16,12,13,16,7,16,5,16,9,16,11,16,9,16,16,13,16,7,13,16,7,16,4,16,16,10,7,16,16,9,16,6,19,15,22,20,16,11,13,16,16,11,16,12,16,13,13,16,13,16,16,12,4,16,17,19,12,16,16,9,4,16,6,16,11,16,16,8,16,10,16,4,115000,16.0,Online,2,975,1224,7,632,2092,3,276,1092,10,186,2630,7,186,1873,3,1153,2592,5,1557,2159,3,0,2412,4,214,1712,2,214,465
1025,/matches/2340835/astralis-vs-vitality-esl-one-road-to-rio-europe,/team/6665/astralis,/team/9565/vitality,/events/5277/esl-one-road-to-rio-europe,"['/player/7592/device', '/player/7398/dupreeh', '/player/4954/Xyp9x', '/player/7412/gla1ve', '/player/9032/Magisk']","['/player/11893/ZywOo', '/player/7169/RpK', '/player/7322/apEX', '/player/1225/shox', '/player/14176/misutaaa']",3,2,"['/stats/matches/mapstatsid/101895/vitality-vs-astralis', '/stats/matches/mapstatsid/101897/vitality-vs-astralis']","['Dust2', 'Nuke']","['16', '16']","['7', '5']","[-1, 1]",2020-04-28,2,0,7,3,World rank: #3,World rank: #9,12,16,19,16,9,16,16,11,13,16,16,4,12,16,16,5,17,19,16,1,16,3,16,10,16,8,16,4,19,17,14,16,16,11,13,16,8,16,10,16,16,3,16,8,16,19,4,16,12,16,16,14,12,16,12,16,16,4,8,16,19,17,10,16,16,9,16,14,13,16,5,16,16,9,16,14,8,16,16,10,115000,16.0,Online,5,1555,2538,6,1555,2722,6,0,2645,9,0,2641,5,802,1650,3,558,1148,5,558,2773,7,558,2622,9,208,2720,1,41,41
1026,/matches/2341065/kova-vs-veto-telia-esports-series-season-3,/team/9648/kova,/team/10717/veto,/events/5307/telia-esports-series-season-3,"['/player/17942/Derkeps', '/player/9818/uli', '/player/15180/Twixie', '/player/9820/pietola', '/player/15718/peku']","['/player/14150/NiNLeX', '/player/17593/Elfern', '/player/18558/jemi', '/player/18898/LYNXi', '/player/18557/Choco']",3,3,"['/stats/matches/mapstatsid/101885/kova-vs-veto', '/stats/matches/mapstatsid/101890/kova-vs-veto', '/stats/matches/mapstatsid/101894/veto-vs-kova']","['Nuke', 'Dust2', 'Mirage']","['16', '12', '16']","['12', '16', '11']","[-1, 1]",2020-04-28,2,1,0,0,World rank: #132,"
Unranked
",14,16,4,16,16,19,10,16,16,7,12,16,16,14,8,16,11,16,4,16,16,13,6,16,13,16,16,11,16,14,16,13,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43176,3.0,Online,1,329,329,3,329,1148,3,189,584,3,329,1176,2,271,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,/matches/2340833/dignitas-vs-fnatic-esl-one-road-to-rio-europe,/team/5422/dignitas,/team/4991/fnatic,/events/5277/esl-one-road-to-rio-europe,"['/player/39/GeT_RiGhT', '/player/29/f0rest', '/player/7148/friberg', '/player/884/Xizt', '/player/12840/hallzerk']","['/player/7528/KRIMZ', '/player/3849/JW', '/player/13666/Brollan', '/player/3055/flusha', '/player/11110/Golden']",3,3,"['/stats/matches/mapstatsid/101873/fnatic-vs-dignitas', '/stats/matches/mapstatsid/101879/dignitas-vs-fnatic', '/stats/matches/mapstatsid/101891/fnatic-vs-dignitas']","['Train', 'Overpass', 'Dust2']","['17', '25', '16']","['19', '22', '14']","[1, -1]",2020-04-28,2,1,30,47,World rank: #47,World rank: #1,4,16,9,16,14,16,12,16,16,14,13,16,11,16,16,8,11,16,13,16,19,15,16,11,10,16,12,16,14,16,3,16,4,16,16,12,10,16,11,16,16,12,16,19,16,9,13,16,14,16,16,12,16,1,11,16,7,16,16,11,16,9,16,13,16,7,16,13,13,16,15,19,16,12,16,14,11,16,16,13,115000,16.0,Online,2,81,2777,2,81,2777,4,81,2777,4,81,2777,3,81,974,4,1266,2437,4,1177,2629,4,557,918,6,223,2629,4,223,1337
1028,/matches/2340832/nip-vs-ence-esl-one-road-to-rio-europe,/team/4411/nip,/team/4869/ence,/events/5277/esl-one-road-to-rio-europe,"['/player/7443/twist', '/player/9278/REZ', '/player/9261/Lekr0', '/player/14218/Plopski', '/player/13670/nawwk']","['/player/695/allu', '/player/4076/Aerial', '/player/11916/sergej', '/player/7248/xseveN', '/player/5479/suNny']",3,3,"['/stats/matches/mapstatsid/101875/nip-vs-ence', '/stats/matches/mapstatsid/101882/ence-vs-nip', '/stats/matches/mapstatsid/101889/nip-vs-ence']","['Train', 'Overpass', 'Inferno']","['22', '17', '16']","['19', '19', '5']","[-1, 1]",2020-04-28,2,1,1,3,World rank: #13,World rank: #25,16,4,16,9,16,4,16,12,14,16,5,16,5,16,16,2,8,16,16,4,10,16,9,16,14,16,16,4,16,14,16,5,16,14,16,8,16,6,16,11,6,16,5,16,16,13,16,14,16,8,4,16,16,10,4,16,16,19,16,13,10,16,16,14,13,16,14,16,16,8,10,16,14,16,2,16,11,16,19,15,115000,16.0,Online,13,209,2712,3,1028,1573,7,0,1662,5,256,1031,4,87,753,7,743,2536,5,743,1441,2,743,1069,5,0,1707,6,223,2536
1029,/matches/2341071/endpoint-vs-unicorns-of-love-esea-mdl-season-34-europe,/team/7234/endpoint,/team/9812/unicorns-of-love,/events/5262/esea-mdl-season-34-europe,"['/player/8983/MiGHTYMAX', '/player/7700/robiin', '/player/7996/CRUC1AL', '/player/13018/Thomas', '/player/9019/Surreal']","['/player/1064/crisby', '/player/3517/kzy', '/player/17566/Andyy', '/player/14929/JDC', '/player/12010/P4TriCK']",1,1,['/stats/matches/mapstatsid/101888/unicorns-of-love-vs-endpoint'],['Dust2'],['16'],['6'],None,2020-04-28,16,6,0,0,World rank: #40,World rank: #69,13,16,19,16,13,16,16,8,16,10,14,16,14,16,16,9,16,4,16,9,16,5,16,11,16,9,20,22,11,16,10,16,12,16,16,13,10,16,16,6,7,16,6,16,6,16,9,16,16,9,16,14,16,7,8,16,14,16,6,16,0,16,17,19,14,16,22,19,4,16,5,16,0,0,0,0,0,0,0,0,36000,18.0,Online,4,83,1614,11,83,1713,7,83,1865,5,83,1063,5,83,1478,8,459,2630,6,459,2155,3,158,602,3,158,926,4,84,877
1030,/matches/2340859/copenhagen-flames-vs-godsent-esl-one-road-to-rio-europe,/team/7461/copenhagen-flames,/team/6902/godsent,/events/5277/esl-one-road-to-rio-europe,"['/player/8891/Nodios', '/player/13300/Farlig', '/player/10610/refrezh', '/player/10096/HooXi', '/player/13749/Queenix']","['/player/1045/Maikelele', '/player/7218/kRYSTAL', '/player/1378/zehN', '/player/6904/STYKO', '/player/11777/Maden']",3,3,"['/stats/matches/mapstatsid/101872/godsent-vs-copenhagen-flames', '/stats/matches/mapstatsid/101878/copenhagen-flames-vs-godsent', '/stats/matches/mapstatsid/101887/copenhagen-flames-vs-godsent']","['Inferno', 'Dust2', 'Nuke']","['16', '8', '14']","['13', '16', '16']","[1, -1]",2020-04-28,1,2,0,2,World rank: #41,World rank: #18,16,3,19,17,12,16,4,16,7,16,16,11,14,16,16,10,16,7,16,14,4,16,9,16,16,6,19,22,8,16,14,16,17,19,13,16,6,16,16,9,6,16,12,16,16,9,16,12,10,16,16,14,16,12,10,16,16,8,14,16,16,6,16,13,16,9,16,4,19,16,13,16,4,16,14,16,7,16,5,16,115000,16.0,Online,4,246,760,1,0,521,6,55,1255,2,548,919,2,10,81,13,0,2412,9,152,2752,7,152,1223,8,152,2468,4,152,458
1031,/matches/2341070/wisla-krakow-vs-nemiga-esea-mdl-season-34-europe,/team/10426/wisla-krakow,/team/7969/nemiga,/events/5262/esea-mdl-season-34-europe,"['/player/973/SZPERO', '/player/4829/mynio', '/player/14684/jedqr', '/player/16848/hades', '/player/20071/fanatyk']","['/player/11926/mds', '/player/13980/lollipop21k', '/player/12269/Jyo', '/player/13976/boX', '/player/13155/speed4k']",1,1,['/stats/matches/mapstatsid/101881/nemiga-vs-wisla-krakow'],['Vertigo'],['12'],['16'],None,2020-04-28,12,16,3,2,World rank: #156,World rank: #49,14,16,16,12,13,16,16,10,16,13,10,16,16,14,16,4,16,7,12,16,17,19,10,16,6,16,9,16,14,16,4,16,14,16,12,16,14,16,19,16,16,14,16,5,16,4,22,19,16,5,16,12,7,16,14,16,9,16,19,17,16,7,16,6,17,19,14,16,19,15,10,16,16,8,16,13,10,16,16,6,36000,18.0,Online,9,191,2133,5,191,1812,3,191,548,0,0,0,0,0,0,2,1001,1110,2,610,1100,4,578,784,2,447,1100,3,110,814
1032,/matches/2340944/orgless-vs-triumph-esl-one-road-to-rio-north-america,/team/10618/orgless,/team/10304/triumph,/events/5279/esl-one-road-to-rio-north-america,"['/player/6451/FNS', '/player/11231/Subroza', '/player/11264/WARDELL', '/player/8513/yay', '/player/14619/Infinite']","['/player/13589/Spongey', '/player/14203/Shakezullah', '/player/13578/Grim', '/player/17368/curry', '/player/14494/Junior']",0,0,None,None,None,None,None,2020-05-02,0,1,3,2,World rank: #34,World rank: #35,10,16,17,19,16,8,6,16,13,16,11,16,10,16,16,14,16,8,19,17,6,16,19,17,8,16,15,19,11,16,16,10,10,16,17,19,14,16,16,12,6,16,14,16,10,16,10,16,8,16,16,10,1,16,16,14,9,16,16,11,3,16,17,19,16,3,16,14,6,16,20,22,10,16,16,6,16,4,16,14,60000,12.0,Online,8,0,1877,8,0,1305,4,0,1450,3,0,960,8,0,930,6,173,1125,3,75,697,7,173,1125,3,13,138,2,13,64
